detection_iteration,center,related_nodes,cluster_size,energy_synergy,cohesion,emergence_strength
1600,元认知,语言习得|发展心理学|社会认知|心理理论,4,0.8532463227553095,1.0,0.7759738968265928
1700,牛顿定律,相对论|量子力学|热力学,3,0.971277005157569,1.0,0.7913831015472708
1700,能量守恒,万有引力|量子力学|运动学|动量|热力学|量子场论,6,0.8992663673251586,1.0,0.7859703863880237
1700,万有引力,能量守恒|电磁学|摩擦力|量子力学,4,0.9466466834836247,1.0,0.7994701955212777
1700,静电力,量子场论|动量|热力学|相对论,4,0.999025460208715,1.0,0.8097076380626145
1700,相对论,量子力学|宇宙学|静电力|量子场论|牛顿定律,5,0.9364997750740361,1.0,0.7876165991888776
1700,量子力学,相对论|能量守恒|万有引力|统计力学|热力学,5,0.9899855668456261,1.0,0.8377575748155925
1700,强化学习,数据挖掘|迁移学习,2,0.9216751270576682,1.0,0.8098358714506338
1700,元认知,语言习得|心理理论|发展心理学|工作记忆|社会认知,5,0.8438115858531293,1.0,0.7691434757559388
1800,能量守恒,运动学|万有引力|量子力学|动量|相对论|热力学,6,0.9057754351603591,1.0,0.783161201976679
1800,摩擦力,力学|热力学|万有引力|量子场论|静电力,5,0.9033226142699707,1.0,0.8036634509476579
1800,静电力,量子场论|动量|热力学|相对论|摩擦力,5,0.9829656181102119,1.0,0.8108896854330636
1800,相对论,量子力学|宇宙学|静电力|能量守恒|量子场论|动量,6,0.9783197595148002,1.0,0.7990514834099955
1800,算法,自然语言处理|计算机视觉|软件工程|神经网络|云计算,5,0.9662378036969964,1.0,0.8065380077757657
1800,机器人学,深度学习|注意力机制|强化学习,3,0.9232499449839733,1.0,0.8043559358761444
1800,元认知,语言习得|社会认知|心理理论|感知心理学|发展心理学|工作记忆,6,0.828329013752802,1.0,0.7665939422210787
1900,牛顿定律,热力学|力学|相对论|量子力学,4,0.9733242946308325,1.0,0.7919972883892497
1900,能量守恒,运动学|万有引力|量子力学|动量|相对论|摩擦力,6,0.9438651758781054,1.0,0.7945881241920031
1900,万有引力,电磁学|能量守恒|摩擦力|力学|量子力学,5,0.9354991750322673,1.0,0.8010307048906324
1900,摩擦力,力学|热力学|万有引力|静电力|量子场论|能量守恒,6,0.9224634205317741,1.0,0.8039612483817544
1900,相对论,量子力学|宇宙学|静电力|能量守恒|运动学|量子场论,6,0.9699157986218074,1.0,0.7965302951420978
1900,算法,自然语言处理|计算机视觉|操作系统|软件工程|计算机网络|神经网络,6,0.953416994622897,1.0,0.7971362094979801
1900,强化学习,数据挖掘|迁移学习|机器人学,3,0.9764016543292637,1.0,0.8246665280448108
1900,生成对抗网络,专家系统|注意力机制|知识图谱|模式识别|数据挖掘|深度学习,6,0.89396175674437,1.0,0.7681885270233109
1900,智能体,深度学习|计算机听觉|数据挖掘|注意力机制,4,0.9507235840732071,1.0,0.785217075221962
1900,元认知,语言习得|感知心理学|发展心理学|社会认知|心理理论|认知负荷,6,0.8362363127361259,1.0,0.7822994652494092
2000,牛顿定律,力学|热力学|量子力学|相对论|运动学,5,0.9903839864897613,1.0,0.7971151959469283
2000,万有引力,电磁学|力学|能量守恒|摩擦力|动量|量子力学,6,0.9135555840286236,1.0,0.791050802192714
2000,量子力学,相对论|能量守恒|热力学|万有引力|牛顿定律|统计力学,6,0.9929319227228923,1.0,0.8318478307851216
2000,强化学习,数据挖掘|迁移学习|计算机听觉|机器人学,4,0.9580204656444422,1.0,0.8112156635028566
2100,牛顿定律,力学|热力学|量子力学|运动学|宇宙学|相对论,6,0.9855380114846088,1.0,0.7956614034453826
2100,万有引力,电磁学|力学|能量守恒|摩擦力|宇宙学|动量,6,0.899327584997471,1.0,0.7820204977214634
2100,静电力,量子场论|动量|相对论|热力学|摩擦力|牛顿定律,6,0.9625813649738674,1.0,0.8021077428254936
2200,牛顿定律,摩擦力|热力学|量子力学|力学|宇宙学|运动学,6,0.9820027737681274,1.0,0.7946008321304381
2200,万有引力,电磁学|力学|能量守恒|摩擦力|宇宙学|热力学,6,0.8953496185763987,1.0,0.7863826633506973
2200,摩擦力,力学|热力学|牛顿定律|静电力|万有引力|宇宙学,6,0.8810315894835368,1.0,0.7915316990672832
2200,静电力,量子场论|热力学|动量|相对论|摩擦力|量子力学,6,0.9577704222884788,1.0,0.8062200155754323
2200,量子力学,相对论|能量守恒|热力学|牛顿定律|统计力学|量子场论,6,0.9522254753865286,1.0,0.8259851029334189
2200,算法,自然语言处理|计算机视觉|数据结构|软件工程|信息安全|操作系统,6,0.9740147891833442,1.0,0.7977599923105587
2200,操作系统,计算机网络|数据结构|软件工程|神经网络|云计算|数据库,6,0.8702786853687693,1.0,0.7610836056106307
2200,智能体,计算机听觉|数据挖掘|深度学习|注意力机制|生成对抗网络,5,0.9618121275760659,1.0,0.7885436382728197
2200,元认知,语言习得|发展心理学|心理理论|感知心理学|认知负荷|具身认知,6,0.8459263325520048,1.0,0.785206471194173
2300,牛顿定律,量子力学|热力学|摩擦力|宇宙学|力学|相对论,6,0.9900427054264411,1.0,0.7970128116279322
2300,动量,量子场论|能量守恒|静电力|统计力学|运动学|电磁学,6,0.9295254857846397,1.0,0.8005243124020587
2300,量子力学,相对论|牛顿定律|能量守恒|热力学|统计力学|电磁学,6,0.9174607079875726,1.0,0.8100001171581765
2300,算法,自然语言处理|计算机视觉|数据结构|软件工程|信息安全|分布式系统,6,0.9719145062019787,1.0,0.7971299074161491
2300,机器人学,深度学习|计算机听觉|强化学习|模式识别|生成对抗网络|专家系统,6,0.9449521747105181,1.0,0.7971761286036316
2300,智能体,计算机听觉|数据挖掘|深度学习|生成对抗网络|专家系统|注意力机制,6,0.9674843929818462,1.0,0.7902453178945539
2400,摩擦力,万有引力|力学|热力学|牛顿定律|静电力|量子力学,6,0.9393634292340645,1.0,0.8145868065479971
2500,算法,自然语言处理|计算机视觉|数据结构|信息安全|软件工程,5,0.9898483570265939,1.0,0.8036211737746449
2600,牛顿定律,量子力学|热力学|摩擦力|宇宙学|力学|静电力,6,0.9860181766153228,1.0,0.7958054529845968
2600,摩擦力,力学|静电力|牛顿定律|万有引力|热力学|量子场论,6,0.9479711372282306,1.0,0.8116135633906914
2700,量子力学,相对论|牛顿定律|能量守恒|热力学|电磁学|万有引力,6,0.9523798375963458,1.0,0.8141266496916022
2700,算法,自然语言处理|计算机视觉|软件工程|信息安全|数据结构|数据库,6,0.995727837392132,1.0,0.804273906773195
2700,操作系统,数据结构|计算机网络|神经网络|计算机视觉|软件工程|分布式系统,6,0.8459975100919988,1.0,0.7633230625514091
2700,机器人学,生成对抗网络|模式识别|专家系统|深度学习|计算机听觉|迁移学习,6,0.87798613633999,1.0,0.7770863170924731
2800,万有引力,电磁学|热力学|摩擦力|力学|能量守恒|量子力学,6,0.9583791471176657,1.0,0.8100534266749823
2800,算法,自然语言处理|计算机视觉|软件工程|信息安全|数据结构|人机交互,6,0.9813060542556337,1.0,0.7999473718322456
2800,机器人学,生成对抗网络|数据挖掘|强化学习|深度学习|模式识别|专家系统,6,0.9067676782584706,1.0,0.7815541130013506
2900,量子力学,能量守恒|牛顿定律|相对论|热力学|摩擦力|万有引力,6,0.966302783660666,1.0,0.8183035335108981
2900,操作系统,数据结构|计算机网络|神经网络|计算机视觉|数据库|自然语言处理,6,0.8845040279416279,1.0,0.7653512083824883
2900,元认知,语言习得|感知心理学|认知负荷|心理理论|具身认知|社会认知,6,0.8562394707684456,1.0,0.8016337459924385
3000,算法,自然语言处理|计算机视觉|操作系统|数据结构|软件工程|编译原理,6,0.9978168864935945,1.0,0.8049006215036338
3000,操作系统,数据结构|计算机网络|神经网络|算法|自然语言处理|计算机视觉,6,0.8956767807599728,1.0,0.7687030342279919
3000,元认知,语言习得|感知心理学|具身认知|认知负荷|心理理论|决策理论,6,0.9031266463003645,1.0,0.8023665653186808
3100,摩擦力,牛顿定律|静电力|力学|万有引力|宇宙学|量子力学,6,0.9400184680887401,1.0,0.808116651537733
3100,静电力,量子场论|相对论|摩擦力|热力学|牛顿定律|电磁学,6,0.9256471715618214,1.0,0.7976941514685465
3100,操作系统,数据结构|计算机网络|算法|自然语言处理|数据库|神经网络,6,0.8732784909898145,1.0,0.7619835472969443
3100,机器人学,专家系统|生成对抗网络|模式识别|数据挖掘|深度学习|迁移学习,6,0.8722811040555776,1.0,0.7712081407404827
3100,元认知,语言习得|感知心理学|具身认知|认知负荷|长期记忆|心理理论,6,0.8966332598143346,1.0,0.8004185493728718
3200,相对论,静电力|宇宙学|量子力学|运动学|能量守恒|热力学,6,0.9905187288190277,1.0,0.7971556186457083
3200,元认知,语言习得|感知心理学|认知负荷|长期记忆|具身认知|发展心理学,6,0.8373987481081813,1.0,0.7826481958610257
3300,摩擦力,力学|牛顿定律|静电力|万有引力|宇宙学|运动学,6,0.9286569776831254,1.0,0.7991526488604931
3300,相对论,静电力|宇宙学|量子力学|热力学|量子场论|运动学,6,0.9830182082399113,1.0,0.8004610180275289
3400,算法,自然语言处理|计算机视觉|操作系统|信息安全|软件工程|神经网络,6,0.9832622944876117,1.0,0.800534243901839
3500,相对论,静电力|宇宙学|热力学|牛顿定律|量子力学|运动学,6,0.9991838266088415,1.0,0.7997551479826523
3500,算法,自然语言处理|计算机视觉|操作系统|信息安全|编译原理|人机交互,6,0.9848695286604309,1.0,0.8010164141536849
3500,元认知,感知心理学|语言习得|具身认知|社会认知|认知负荷|长期记忆,6,0.8471730493055403,1.0,0.7989138195535668
3600,静电力,量子场论|相对论|摩擦力|动量|热力学|电磁学,6,0.9431477203044383,1.0,0.8029443160913314
3600,算法,自然语言处理|计算机视觉|操作系统|信息安全|编译原理|神经网络,6,0.9898142304038555,1.0,0.8024998246767121
3600,机器人学,深度学习|专家系统|模式识别|注意力机制|生成对抗网络|数据挖掘,6,0.9287020485524232,1.0,0.7875391859942984
3700,摩擦力,力学|万有引力|牛顿定律|运动学|热力学|静电力,6,0.94416810929858,1.0,0.8104726550117962
3700,相对论,静电力|牛顿定律|量子场论|热力学|宇宙学|量子力学,6,0.9656529018986915,1.0,0.7952514261251629
3700,算法,计算机视觉|自然语言处理|操作系统|信息安全|人机交互|软件工程,6,0.9855491596564543,1.0,0.8012203034524918
3700,操作系统,计算机网络|数据结构|神经网络|数据库|算法|软件工程,6,0.9079942819227511,1.0,0.7723982845768254
3700,元认知,具身认知|感知心理学|语言习得|数据挖掘|社会认知|认知负荷,6,0.8498218770861276,0.9333333333333333,0.7663751345544096
3800,摩擦力,力学|万有引力|牛顿定律|运动学|热力学|宇宙学,6,0.9397325550979108,1.0,0.8024753220849287
3800,相对论,静电力|牛顿定律|量子力学|量子场论|能量守恒|热力学,6,0.9367821728633196,1.0,0.7865902074145514
3800,算法,计算机视觉|自然语言处理|操作系统|信息安全|人机交互|分布式系统,6,0.9675658194808182,1.0,0.7958253013998009
3800,元认知,数据挖掘|具身认知|长期记忆|社会认知|感知心理学|语言习得,6,0.835517475907844,1.0,0.7820838142009247
3900,操作系统,计算机网络|神经网络|算法|数据结构|数据库|计算机视觉,6,0.9259797110163923,1.0,0.7777939133049177
4000,摩擦力,万有引力|牛顿定律|力学|运动学|热力学|量子力学,6,0.9605515048137352,1.0,0.8142765625552316
4000,相对论,热力学|量子力学|静电力|能量守恒|牛顿定律|运动学,6,0.9517690950456309,1.0,0.7855307285136892
4000,算法,计算机视觉|自然语言处理|操作系统|软件工程|神经网络|数据库,6,0.9527236400481238,1.0,0.7913726475699927
4100,摩擦力,牛顿定律|力学|万有引力|运动学|量子力学|静电力,6,0.9705580903808049,1.0,0.8172785382253526
4100,静电力,量子场论|电磁学|动量|摩擦力|相对论|牛顿定律,6,0.9833268524357399,1.0,0.8083313890640552
4100,算法,计算机视觉|自然语言处理|软件工程|操作系统|分布式系统|数据库,6,0.9573228318873925,1.0,0.7927524051217734
4200,量子力学,牛顿定律|能量守恒|相对论|摩擦力|万有引力|量子场论,6,0.9441065303519378,1.0,0.8094224352960576
4200,算法,计算机视觉|自然语言处理|软件工程|操作系统|分布式系统|云计算,6,0.9607832292618022,1.0,0.8021238576674294
4200,机器人学,深度学习|专家系统|注意力机制|生成对抗网络|迁移学习|数据挖掘,6,0.9152110228949295,1.0,0.7882537830589549
4300,量子力学,牛顿定律|能量守恒|相对论|摩擦力|统计力学|量子场论,6,0.9987969444788688,1.0,0.8321787658833432
4300,算法,计算机视觉|自然语言处理|操作系统|软件工程|分布式系统|数据结构,6,0.9568460770745975,1.0,0.7926093786779347
4400,牛顿定律,力学|摩擦力|量子力学|热力学|动量|相对论,6,0.9355765993434472,1.0,0.7806729798030341
4400,相对论,量子力学|运动学|能量守恒|热力学|牛顿定律|动量,6,0.9326819077789529,1.0,0.7798045723336857
4400,算法,计算机视觉|自然语言处理|操作系统|软件工程|数据库|数据结构,6,0.9366554126470864,1.0,0.7865521793496815
4400,操作系统,计算机网络|算法|计算机视觉|神经网络|人机交互|数据结构,6,0.9515341106644422,1.0,0.7854602331993326
4500,操作系统,计算机网络|算法|计算机视觉|神经网络|数据库|人机交互,6,0.9578806230148719,1.0,0.7873641869044614
4600,牛顿定律,力学|摩擦力|量子力学|热力学|动量|宇宙学,6,0.9323151888396592,1.0,0.7796945566518978
4600,量子力学,统计力学|牛顿定律|能量守恒|相对论|热力学|摩擦力,6,0.9691138719264393,1.0,0.8254960663398365
4600,算法,计算机视觉|自然语言处理|操作系统|数据库|软件工程|机器学习,6,0.9073194710055841,1.0,0.7777513968572307
4600,机器人学,深度学习|专家系统|生成对抗网络|注意力机制|迁移学习|强化学习,6,0.9417546435240373,1.0,0.800978774009592
4600,元认知,数据挖掘|语言习得|具身认知|认知负荷|感知心理学|长期记忆,6,0.87437155374173,0.9333333333333333,0.7604067042177571
4700,静电力,量子场论|电磁学|摩擦力|动量|相对论|万有引力,6,0.9248911589805026,1.0,0.7963562365830396
4800,动量,量子场论|牛顿定律|统计力学|静电力|运动学|电磁学,6,0.928804450916716,1.0,0.7936413352750148
4800,相对论,热力学|量子力学|能量守恒|运动学|牛顿定律|量子场论,6,0.9542416007858643,1.0,0.7918280357913148
4800,机器人学,深度学习|专家系统|生成对抗网络|注意力机制|迁移学习|知识图谱,6,0.9222081339947773,1.0,0.7903529163889094
4900,万有引力,摩擦力|电磁学|热力学|能量守恒|量子场论|力学,6,0.9673370243390136,1.0,0.8079788850794819
4900,机器人学,深度学习|专家系统|生成对抗网络|注意力机制|模式识别|迁移学习,6,0.922368376541476,1.0,0.7904009891529189
5000,相对论,热力学|能量守恒|牛顿定律|量子力学|运动学|力学,6,0.9741972610503862,1.0,0.7922591783151158
5000,操作系统,计算机网络|算法|数据库|数据结构|人机交互|计算机视觉,6,0.9673070207601648,1.0,0.7901921062280495
5100,摩擦力,运动学|宇宙学|牛顿定律|热力学|静电力|力学,6,0.9600071997906559,1.0,0.8096688266038634
5100,操作系统,计算机网络|算法|数据库|数据结构|人机交互|信息安全,6,0.9475874664353637,1.0,0.7842762399306091
5100,机器人学,深度学习|专家系统|生成对抗网络|模式识别|知识图谱|注意力机制,6,0.9164020779857501,1.0,0.7838491948242965
5200,摩擦力,运动学|宇宙学|牛顿定律|热力学|电磁学|静电力,6,0.9500956257561775,1.0,0.7983620210601866
5200,算法,计算机视觉|自然语言处理|操作系统|机器学习|软件工程|信息安全,6,0.9101906473721186,1.0,0.7786127497671911
5200,机器人学,深度学习|专家系统|生成对抗网络|迁移学习|知识图谱|模式识别,6,0.8872128962652146,1.0,0.7756876784033739
5300,万有引力,电磁学|运动学|摩擦力|量子场论|力学|热力学,6,0.9821365968436132,1.0,0.8124187568308617
5300,生成对抗网络,智能体|迁移学习|强化学习|深度学习|专家系统|知识图谱,6,0.8911968134622661,1.0,0.7673590440386797
5400,摩擦力,运动学|牛顿定律|宇宙学|电磁学|量子力学|静电力,6,0.9615917016197635,1.0,0.8006997327081512
5400,操作系统,计算机网络|算法|数据结构|信息安全|数据库|神经网络,6,0.9390275334457585,1.0,0.7817082600337275
5500,万有引力,运动学|电磁学|力学|量子场论|热力学|量子力学,6,0.9991606662830257,1.0,0.8167323268690346
5500,算法,操作系统|计算机视觉|自然语言处理|数据库|机器学习|神经网络,6,0.9137971083231002,1.0,0.7796946880524855
5600,摩擦力,运动学|牛顿定律|宇宙学|量子力学|热力学|电磁学,6,0.9565241264882058,1.0,0.799179460168684
5600,量子力学,统计力学|热力学|能量守恒|摩擦力|牛顿定律|量子场论,6,0.9617078979644819,1.0,0.8343853852623604
5600,操作系统,计算机网络|算法|数据结构|神经网络|信息安全|机器学习,6,0.9125785921407608,1.0,0.7737735776422281
5600,元认知,具身认知|认知负荷|语言习得|心理理论|长期记忆|决策理论,6,0.9555940999351056,1.0,0.8133448966471983
5700,动量,电磁学|牛顿定律|量子场论|能量守恒|统计力学|运动学,6,0.9758178131648845,1.0,0.8144120106161321
5700,算法,操作系统|计算机视觉|自然语言处理|数据库|机器学习|信息安全,6,0.9048296587369435,1.0,0.7770044531766385
5700,操作系统,计算机网络|算法|数据结构|神经网络|信息安全|计算机视觉,6,0.9418709185084502,1.0,0.7825612755525351
5800,万有引力,力学|热力学|摩擦力|运动学|电磁学|相对论,6,0.9990956936748792,1.0,0.8175064858802416
5800,摩擦力,牛顿定律|运动学|宇宙学|电磁学|量子力学|力学,6,0.9675945246743995,1.0,0.8041672462912086
5800,静电力,量子场论|电磁学|摩擦力|牛顿定律|能量守恒|动量,6,0.900472522391806,1.0,0.783475090050875
5800,算法,操作系统|计算机视觉|机器学习|数据库|自然语言处理|数据结构,6,0.8886811374683816,1.0,0.7721598967960699
5800,操作系统,计算机网络|算法|数据结构|神经网络|云计算|信息安全,6,0.9361379165506407,1.0,0.7808413749651921
5900,牛顿定律,摩擦力|力学|相对论|热力学|量子力学|运动学,6,0.9098752661843815,1.0,0.7729625798553144
5900,动量,电磁学|量子场论|牛顿定律|相对论|统计力学|能量守恒,6,0.9866845946297951,1.0,0.8093387117222718
5900,摩擦力,牛顿定律|运动学|宇宙学|电磁学|量子力学|万有引力,6,0.9648578183710202,1.0,0.8005684566224172
5900,静电力,量子场论|电磁学|摩擦力|牛顿定律|万有引力|相对论,6,0.9388529645251911,1.0,0.8005447782464462
5900,强化学习,迁移学习|数据挖掘|生成对抗网络|智能体|注意力机制|机器人学,6,0.9824179177859386,1.0,0.8105983912087973
5900,生成对抗网络,迁移学习|智能体|强化学习|数据挖掘|专家系统|深度学习,6,0.8993330746471427,1.0,0.7697999223941427
6000,动量,电磁学|牛顿定律|量子场论|相对论|统计力学|运动学,6,0.9707303914489267,1.0,0.8062191174346779
6000,万有引力,电磁学|力学|摩擦力|热力学|相对论|量子场论,6,0.9895726159380156,1.0,0.8146495625591824
6000,摩擦力,牛顿定律|运动学|宇宙学|电磁学|热力学|万有引力,6,0.9452110373509501,1.0,0.7957855334275074
6000,相对论,牛顿定律|量子力学|力学|能量守恒|热力学|动量,6,0.9971601211827461,1.0,0.7991480363548238
6000,操作系统,计算机网络|算法|数据结构|神经网络|计算机视觉|机器学习,6,0.9390870069883993,1.0,0.7817261020965198
6000,强化学习,迁移学习|数据挖掘|注意力机制|生成对抗网络|智能体|深度学习,6,0.9995756498329735,1.0,0.8220949171721142
6100,动量,电磁学|牛顿定律|量子场论|运动学|热力学|相对论,6,0.9676195286346948,1.0,0.8052858585904085
6100,相对论,牛顿定律|量子力学|力学|运动学|热力学|动量,6,0.9920662107321576,1.0,0.7976198632196472
6200,动量,电磁学|能量守恒|牛顿定律|量子场论|热力学|运动学,6,0.9736763462983147,1.0,0.8137695705561612
6200,万有引力,电磁学|力学|热力学|摩擦力|量子场论|量子力学,6,0.9704881494011834,1.0,0.8136861273600374
6200,摩擦力,牛顿定律|运动学|量子力学|宇宙学|热力学|万有引力,6,0.946657864758056,1.0,0.8017751372051946
6200,静电力,量子场论|电磁学|牛顿定律|万有引力|摩擦力|能量守恒,6,0.9258148147356764,1.0,0.7966333333095917
6200,量子力学,相对论|牛顿定律|摩擦力|热力学|量子场论|统计力学,6,0.9432691145726746,1.0,0.8240918454829134
6200,算法,计算机视觉|操作系统|数据结构|机器学习|神经网络|数据库,6,0.8917318856413264,1.0,0.7730751212479534
6300,万有引力,电磁学|力学|热力学|摩擦力|牛顿定律|量子场论,6,0.988604710838441,1.0,0.8143591910293101
6300,摩擦力,牛顿定律|运动学|量子力学|热力学|宇宙学|力学,6,0.955704893753303,1.0,0.8072670236815463
6300,相对论,牛顿定律|量子力学|力学|运动学|统计力学|动量,6,0.984175371996934,1.0,0.7952526115990801
6300,量子力学,相对论|牛顿定律|摩擦力|热力学|量子场论|能量守恒,6,0.9709396016686109,1.0,0.826043785262488
6300,心理理论,认知神经科学|社会认知|工作记忆|元认知|具身认知|长期记忆,6,0.9504526172350903,1.0,0.785135785170527
6400,动量,电磁学|能量守恒|牛顿定律|力学|量子场论|热力学,6,0.9661853985245425,1.0,0.803188952890696
6400,相对论,牛顿定律|量子力学|统计力学|力学|运动学|能量守恒,6,0.9803685526084485,1.0,0.7941105657825345
6400,算法,计算机视觉|操作系统|机器学习|数据结构|云计算|神经网络,6,0.8871743329541282,1.0,0.7800411887751273
6400,操作系统,计算机网络|算法|机器学习|数据结构|软件工程|神经网络,6,0.9422770337024968,1.0,0.782683110110749
6500,相对论,牛顿定律|量子力学|力学|统计力学|宇宙学|运动学,6,0.9448886424474581,1.0,0.7834665927342375
6500,算法,机器学习|计算机视觉|操作系统|神经网络|数据结构|软件工程,6,0.8818299342727948,1.0,0.7701045358373939
6500,生成对抗网络,深度学习|专家系统|智能体|迁移学习|计算机听觉|强化学习,6,0.9307360731569322,1.0,0.7792208219470795
6500,心理理论,社会认知|认知神经科学|元认知|工作记忆|认知负荷|长期记忆,6,0.9744938154575938,1.0,0.7923481446372782
6600,万有引力,电磁学|热力学|静电力|摩擦力|力学|牛顿定律,6,0.9870447383305287,1.0,0.8194467548324919
6600,生成对抗网络,智能体|专家系统|计算机听觉|深度学习|机器人学|迁移学习,6,0.9234572968760975,1.0,0.7770371890628291
6600,智能体,深度学习|强化学习|生成对抗网络|注意力机制|专家系统|计算机听觉,6,0.9996859026168379,1.0,0.7999057707850514
6700,算法,计算机视觉|机器学习|神经网络|信息安全|操作系统|软件工程,6,0.8760762565942388,1.0,0.7683784325338272
